headline,emotion_huggingface
"Re: What security threat? Huma Abedin doesn’t know how her emails got on her husband’s laptop, either",fear
"“MODERATE” INDONESIA: Protest against a Christian governor turns violent as more than 100,000 Muslims demand death for Christian governor who “blasphemed” Islam",anger
Facebook Isn’t Just Making Us Less Partisan. It’s Making Us Less Politically Engaged.,neutral
Polling Site Corruption Enraged New Yorkers [Update] · Guardian Liberty Voice,anger
Votes Being Switched In Multiple States To Clinton,neutral
WHAT EVERYDAY LIFE IS REALLY LIKE IN CUBA UNDER RAÚL CASTRO,neutral
GOP's message to voters should be this: Supreme Court fight is about Obama's abuse of power,anger
Progressive Hypocrisy On Tolerance BRUTALLY Exposed,disgust
Sen. Kirsten Gillibrand Says Supreme Court Decision On Marriage Equality 'Just the Beginning',neutral
After a terrible week Trump sticks with style over substance in Wisconsin,fear
7 takeaways from the Republican debate,neutral
Clinton's super PAC fundraising irks progressives,anger
Clinton’s Policy On Syria Will Lead To WW3 Says Trump,neutral
Rand Paul: I won the debate last night,joy
"A Pimp Just Revealed Trump Also Raped 12-Year-Old Girl, Threat To Kill Witnesses",fear
Rapper Lil Wayne: “My Life Was Saved by a White Man. I Don’t Know What Racism is.”,neutral
Evangelical Leader: Trump Campaign Broken from the Inside,neutral
These political scientists may have just discovered why U.S. politics are a disaster,neutral
"Jindal won't ""evolve"" on same-sex marriage",neutral
"New Report Blames Air Pollution For Deaths Of 600,000 Children Every Year",sadness
Russia and Iran both propping up Assad. A balancing act?,neutral
Elizabeth Warren Backs Hillary Clinton,neutral
Friend from university is an arse now,surprise
"Critics on Islam: Time to Face Facts, Mr. President",neutral
Massive “Hillary For Prison” sign held up at World Series game 5 infuriates liberals,anger
"Trump and Brexit Defeat Globalism, for Now Anyway",neutral
Clinton ‘appalled’ by effort to recoup veterans’ bonuses,surprise
Is Your VACCINATED Child a ‘Haz Mat’?,neutral
"Distracted by Election 2016, No One Resisted the Deep State’s Patriot Act 2",neutral
Republican women increasingly fear party is alienating female voters,fear
Police arrest suspects across Europe in rush to minimize terror threat (+video),fear
Russia Preparing for Nuclear World War III with NATO USA Breaking News November 5 2016,fear
Jeb Bush invokes MLK as he unveils education plan,neutral
Trump tries to smooth things over with GOP insiders,neutral
Deutsche Bank Considering Alternatives To Paying Cash Bonus,neutral
Black Trump Supporter: ‘We need somebody that loves America’,neutral
Pope Francis announces biggest changes to annulment process in centuries,neutral
"GOP Presidential Hopefuls Serve Up Ice Cream, Cheese And Red Meat To Iowans",neutral
Lots Of Candidates Want To Simplify Tax Code; Here's What They Get Wrong,neutral
Hillary Clinton explains why she won't say 'radical Islam',neutral
Law enforcement took more stuff from people than burglars did last year,neutral
"Trump launches 1st TV ad, as 2016 candidates barnstorm Iowa, NH",neutral
US uses Tunisia as drone base for Libya operations - report,neutral
"For the Record: Iowa, why can't we quit you?",anger
Gingrich slut-shames Megyn Kelly,disgust
"US economy added 223,000 jobs in April",neutral
Education Secretary Arne Duncan stepping down,sadness
"Comment on Macy’s “dump Trump” backfires as 30,000 irate customers cut up their cards by MeThePeople",anger
"Blood money, killer cops: How privatization is funding the racist logic of America’s police",anger
17 Shot Dead As Chicago Records Deadliest Weekend Of 2016,sadness
The New World Order is melting in the heat of its own contradiction,anger
November 3: Daily Contrarian Reads,neutral
Living in a 5G World: Wireless Pollution is Getting Out of Control,fear
Trump vows to win: 'I'm not going anywhere',neutral
The Greatest Wealth Transfer In History Nears As ‘Deep State’ Now Pulling Out All The Stops,neutral
Concert plus campaign: Clinton turns to celebrities in homestretch,joy
Worst Of Saudi Economic Slump Yet To Come,disgust
HA HA! Look At Arkansas Today Trump +28,surprise
State Department will not release 22 'top secret' Clinton emails,neutral
Hillary's Iowa reset: Is it enough?,neutral
Huma’s Weiner Dogs Hillary,neutral
A lawyer explains how Ariel could have got out of her contract with Ursula in The Little Mermaid,neutral
Obese Woman Loses More Than 100 Kilograms After Breaking Up With Her Feeder Boyfriend,sadness
Trump Supporter Arrested for Voting Twice…to fight “vote rigging”,anger
"Do Trump's Groping, Clinton's Lying, &amp; Johnson's Honesty Disqualify Them from the Presidency?",disgust
GOP leadership race gets personal,disgust
Frustrated Trump advisers pan him for lousy debate prep (anonymously),anger
Re: Are There 4 Million Dead Voters Waiting To Elect Hillary Clinton?,neutral
Human Rights group alarmed at extra-judicial killings of MQM workers' by para-military force in Pakistan,fear
Don’t underestimate Rand Paul as a 2016 presidential contender,fear
Russia joins France striking ISIS stronghold in Syria,fear
John Boehner's parting gift to Paul Ryan,surprise
Six Gulf Protectors Arrested Challenging Gulf Oil Drilling,anger
Jeb Bush just proved that Dubya was the smart one all along,neutral
Bill Clinton makes powerful case for Hillary in personal speech at the DNC,disgust
CodeSOD: A Type of Test,neutral
Man wildly optimistic ahead of flat pack assembly,joy
Middle Class Decline Looms over Final Years of Obama Presidency,neutral
Breaking Down the Crooked Clintons with Special Guest: ChangeDaChannel,neutral
The 2016 election in 5 easy charts,neutral
America's racial generation gap takes an ugly political turn,disgust
Video shows moment of 'El Chapo's' escape from prison,joy
Charles Koch Pines For More Influence In Republican Presidential Primary,neutral
"Private Equity Consultant Hamilton Lane Trots Out New Excuse, “Evil Populists,” for Already-Flagging Private Equity Performance",neutral
Senator Mark Kirk Mocks Disabled Veteran Tammy Duckworth for Mixed-Race Heritage,neutral
The Daily 202: How Democrats are dominating early voting in Nevada,neutral
New Exoplanet Discoveries Reveal Red-Dwarf Stars as Likely Hosts to Large Populations of Earth-Like Water Worlds,neutral
3 Charlotte Area Counties Report Voting Machines Picking Wrong Candidates,sadness
"Clinton crime family must be taken down... ARREST THEM ALL: Clinton, Podesta, Abedin, Lynch, Mook, Stephanopoulos and all the co-conspirators",anger
SOME FLA. RESIDENTS PLAN ARMED TRICK-OR-TREATING AFTER CREEPY CLOWN THREATS,neutral
"Donald Trump, a fallen soldier, and the myth of game-changing moments",neutral
"Putin Takes On The NWO, October 2016",neutral
Zakharova: The US is protecting Al-Nusra from being destroyed,sadness
Eric Trump: A candidate under investigation is ‘unthinkable’,fear
Texas troopers to ask drivers their race following investigation,neutral
Michael Hudson on Meet the Renegades,neutral
Is This Trump’s Biggest Financial Con Yet?,surprise
‘Conspiracy Theorists’ Believe They’ve Found Justice Scalia’s MURDER Plot,anger
Re: Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,fear
"Combat veterans face ‘cruel’ struggle to prove their service to VA, amid missing records",fear
This Is The Future: Tree-Shaped Vertical Farms That Grow 24 Acres Of Crops,neutral
"Among this group of GOP primary voters, Trump is the Porsche of candidates",neutral
Jordan Strikes At ISIS; Obama Said To Be Preparing To Request War Powers,fear
Clinton's emotional concession: This is 'painful and will be for a long time',fear
Blind Mystic Who Predicted 9/11 Has Bad News About Trump,neutral
Inside Bernie Sanders’s quest to win over Nevada’s Latinos,neutral
Hillary’s #1 aide Huma Abedin: Undeniable ties to terrorists & 9/11 funders,neutral
Private Equity Energy Funds Did So Badly They Might Have to Do the Unthinkable – Pay Clawbacks,fear
Rand Paul drops out of White House race,sadness
Open Thread (NOT U.S. Election) 2016-38,neutral
Why many black voters aren't flocking to Bernie Sanders,surprise
Libertarian Party set to pick nominee at convention,neutral
Donald Trump's tough path to the White House,fear
Gavel Battle: Boehner resignation sparks House leadership scramble,fear
UK announces new troop deployment near Russia's borders,neutral
Trump Campaign Says Hillary Supporter Tried Assassinating Trump – It Was A Republican With A Poster,anger
"Obama Slams Staples, Big Companies On Health Care: 'Shame On Them'",disgust
AP fakes the news,neutral
COPS AMBUSHED IN IOWA,neutral
Poll: Las Vegas debate doesn't scramble GOP field,neutral
"As Cruz Crushes Caucuses, GOP Establishment Needs a Drink And A Hug",neutral
Re: Early Voting Results In Key Battleground States Appear To Favor Donald Trump,neutral
Hillary Personally Ordered ‘Donald Duck’ Troll Campaign,neutral
"In rush to reclaim Yemen, exiled leaders risk fracturing it",anger
Clinton charities reportedly will refile tax returns due to foreign donation reporting errors,neutral
PSVITA Japan News : Moe Moe World War 3 + Chaos Child Love Chu Chu + Musou Stars,neutral
The 'Pit' in Mom's Stomach Turns to Anger When She Learns Why Her Son Isn't on the School Bus,anger
Supreme Court’s political stench: Why John Roberts will obviously base his Obamacare decision on politics,disgust
Here is Elon Musk’s True Mars On Earth Plan,neutral
Donald Trump kicks off final campaign day with Fla. rally,neutral
A Complete Guide To Early And Absentee Voting,neutral
Russia Has Shot From 124th to 40th in 'Ease of Doing Business',neutral
The Penalty For Treason Is… [Video],anger
Reported two-month gap in Clinton emails coincides with escalating Libya violence,anger
Letter to Judge in Bundy Case in Oregon,sadness
"Koch-backed network aims to spend nearly $1 billion ahead of 2016 elections, may engage in GOP primaries",neutral
"Syrian Army Enters Metro Damascus Town, Driving Rebels Further Back",neutral
Obamacare threatens John Roberts’s dream of a nonpartisan Supreme Court,fear
Obama's Trade Agenda Clears Key Senate Hurdle,neutral
"All Governments Lie, The Movie",disgust
Fighting ISIS will be a long war,neutral
Hillary Clinton’s “Sudden Move” Of $1.8 Billion To Qatar Central Bank Stuns Financial World,surprise
"Hillary's 33,000 emails might not be 'missing' after all",neutral
Hillary Clinton's worst nightmare: Hint -- it's not Bernie Sanders,disgust
Another Project Veritas Bombshell: Pro-Clinton PAC Accepts Foreign Donations,surprise
Memo to Trump: 'Action This Day!',neutral
Gerrymandering didn’t make politics this vicious. But vicious politics will soon make gerrymandering so much worse.,disgust
"Guns, terror, and LGBT rights: Orlando shooting raises stakes for next president",fear
"Barbara Mikulski , the longest serving female senator in history, to retire",sadness
Gowdy and Cummings duke it out over Benghazi,neutral
Conservative watchdog group accuses Democrats of illegally coordinating through voter data firm,anger
"100 Years Ago, 1.5 Million Armenians Were Systematically Killed. Today, It's Still Not A 'Genocide.'",neutral
Millennials Are More Racist Than They Think,neutral
"Apple Kindly Offer Full-Time Jobs To Remaining 1,500 Calais Refugee Children",neutral
The Mystery Behind The Missing Capstone Of The Great Pyramid!,surprise
"Trump replays Clinton 'woman card,' defends 'pull out' Middle East strategy",neutral
Hillary Clinton Maintains Swing State Leads As Comey Email Letter Flops,neutral
The GOP’s establishment candidates begin aiming at each other,neutral
"""Russia is concentrating"" 2.0: Putin's new policy of ""active defense""",neutral
Study: More Vitamin B In Mother’s Diet Reduces Risk Of Colon Cancer In Offspring,neutral
Insiders: Clinton still on track to win Iowa and N.H.,neutral
New poll finds 9 in 10 Native Americans aren’t offended by Redskins name,neutral
Comment on Invention Secrecy At All-Time High: Thousands Of Patent Applications Placed Under Secrecy Orders by Physicists Say Consciousness Should Be Considered A State of Matter: The “Non Physical” Is Real – Collective Evolution,neutral
"The Trump Network sought to make people rich, but left behind disappointment",sadness
House GOP leaders desperate to avoid shutdown,fear
Comment on Chicago Tribune: Hillary Clinton should drop her campaign to be POTUS by stevor,neutral
Hillary Clinton v Donald Trump in 2016,neutral
"Clinton, Sanders clash over Obama, more at testy debate",fear
