headline,emotion_huggingface
PSVITA Japan News : Moe Moe World War 3 + Chaos Child Love Chu Chu + Musou Stars,neutral
The 'Pit' in Mom's Stomach Turns to Anger When She Learns Why Her Son Isn't on the School Bus,anger
Here is Elon Musk’s True Mars On Earth Plan,neutral
Donald Trump kicks off final campaign day with Fla. rally,neutral
Russia Has Shot From 124th to 40th in 'Ease of Doing Business',neutral
The Penalty For Treason Is… [Video],anger
Letter to Judge in Bundy Case in Oregon,sadness
"Syrian Army Enters Metro Damascus Town, Driving Rebels Further Back",neutral
"All Governments Lie, The Movie",disgust
Hillary Clinton’s “Sudden Move” Of $1.8 Billion To Qatar Central Bank Stuns Financial World,surprise
"Hillary's 33,000 emails might not be 'missing' after all",neutral
Another Project Veritas Bombshell: Pro-Clinton PAC Accepts Foreign Donations,surprise
Memo to Trump: 'Action This Day!',neutral
"Apple Kindly Offer Full-Time Jobs To Remaining 1,500 Calais Refugee Children",neutral
The Mystery Behind The Missing Capstone Of The Great Pyramid!,surprise
Hillary Clinton Maintains Swing State Leads As Comey Email Letter Flops,neutral
"""Russia is concentrating"" 2.0: Putin's new policy of ""active defense""",neutral
Study: More Vitamin B In Mother’s Diet Reduces Risk Of Colon Cancer In Offspring,neutral
Comment on Invention Secrecy At All-Time High: Thousands Of Patent Applications Placed Under Secrecy Orders by Physicists Say Consciousness Should Be Considered A State of Matter: The “Non Physical” Is Real – Collective Evolution,neutral
Comment on Chicago Tribune: Hillary Clinton should drop her campaign to be POTUS by stevor,neutral
Hillary Clinton v Donald Trump in 2016,neutral
Yemen and YET another “False Flag” to Protect Saudi and US Interests in the Middle East | New Eastern Outlook,neutral
What is Comey up to and who is he working for?,neutral
Comment on Nomi Prins: Hillary Clinton Will Continue the Big Bank Protection Racket by EndOfTheWorld,neutral
Can't say under God at Hilary speech!?!??!??,surprise
It’s Rigged! Voters Discover Shocking Mistake On Ballots: Don’t Let This Happen To You!,fear
8 POINTS VANISH IN 4 DAYS,neutral
Comment on Jury Finds Woman NOT Guilty of ‘Manufacturing Drugs’ Because the Pot She Grew Was Medicine by James Michael,disgust
Associated Press reporter admits faking news stories for Hillary Clinton.,disgust
The Pathologization of Dissent,neutral
Hillary Clinton Holds 6-Point Lead Despite FBI Probe [Update],neutral
CLINTON CAMPAIGN CHAIRMAN HAD MULTIPLE DINNERS WITH TOP DOJ OFFICIAL DURING HILLARY'S EMAIL INVESTIGATION,neutral
Under the Surface - Naomi Klein and the Great Barrier Reef,neutral
"Election: “Today, a kingdom will be toppled.”",sadness
Donald Trump Elected 45th President Of The United States,joy
New RNC Ad Campaign Reminds Voters Obamacare Was Originally 'Hillarycare',neutral
"Comment on 5 Corporations Own The U.S. Media – We’ve Been Conditioned How To Think, What To Think, And What To Do by You’re Being Fooled: The Problem With ‘Alternative’ News Websites – Collective Evolution",neutral
Black and a member of the 1% elite,neutral
No Proof Russia Hacked Hillary's E-mail,neutral
It’s Over For Hillary After People See What She Snuck In Her Online Post,neutral
"Core Wounds, Soul Family Reunions, and Time Glitches [AUDIO]",neutral
Is it possible that Saudi King be tried in US courts by JASTA Law?,neutral
2017 Stock Market Crash? Eric Dubin on Markets and the Election Shocker,fear
US-led airstrike kills at least 30 Afghan civilians,anger
US ‘Laying Groundwork’ For Raqqa Offensive In Syria,fear
Is Something Wrong With Hillary? Will NOT Concede Tonight – Refuses To Speak To Crowd – Health Episode?,fear
30 Civilians Die In US Airstrike Called ‘To Protect US and Afghan troops’,sadness
The Glorious New PC NFL Starts Next Monday!,joy
How Grey are the White Helmets and Their Backers?,neutral
Malala Announced That She Plans To Become Prime Minister Of Pakistan,joy
A Mr. Clark Kent arrested for public phone box indecency. More soon.,sadness
Another Trump Surrogate Admits Trump Won’t Build That Effing Wall (VIDEO),disgust
"Whether Clinton or Trump, Tensions Will Escalate with China and Russia Under Next U.S. President",neutral
Google appoints Vice-President | Katehon think tank. Geopolitics & Tradition,neutral
"Biden Blames “Lazy American Women” For The Economy: “They Sit Around Doing Nothing, Only Hillary Can Force Them To Work”",neutral
North Dakota Pipeline: Cell Service Blacked Out As Violence Against Protesters Increases,anger
"Break the Silence or Support Self-Determination? In Syria, the Answer Should be Obvious",fear
Trump is The Lesser Evil Because Hes Such a Narcissist      :,disgust
Clinton Campaign Circulated Paul Ryan Relative as Possible Supreme Court Pick,neutral
WikiLeaks Bombshell: ‘There Is No US Election’,neutral
Exposed: Stunning CNN Super Damage Control In Response To “Damning” Videos (VIDEO),disgust
"Unbrexit! Parliament must vote on triggering article 50: the 9 funniest, most ironic reactions",joy
Allen West Reveals How Obama’s Pentagon Just Destroyed Recruiting Efforts for Decades,anger
UPLIFTING: Anaheim Ducks Honor Bomb Detection K9 During ‘Military Appreciation Night’,neutral
Comment on An ex-police Sergent tells how and why you should fight ALL speeding fines by Sinead,neutral
DOJ Tried Repeatedly To Kill FBI’s Clinton Foundation Investigation,anger
"Christie Lost Republicans The 2012 Election. He May Be Losing Them The 2016 Election, Too.",sadness
ObamaCare: Things Fall Apart,sadness
"I'm Not Voting ""For"" Donald Trump. I'm Voting To Stop The Clintons From Consolidating Power.",anger
"As fixes for Obamacare begin, meet the hopelessly confusing ‘all-payer model’",neutral
Russia Tests Stealth Hypersonic Nuke Capable of Wiping Texas or France,neutral
Russia's countersanctions for Syria will hit the West below the belt,neutral
Will James Comey Change the Outcome of the Election?,fear
"Slavic Brotherhood 2016: Russia, Serbia & Belarus hold joint military drills",neutral
9/11 Firefighters Reveal Bombs Destroyed WTC lobby,fear
THE CLINTON/VATICAN/TEHRAN AXIS,neutral
GOD Has Chosen Trump,neutral
Indian princess watches over rare paleontological remains,neutral
Colin is looking for a songwriting partner,neutral
Die Hard 3 Predicts Hillary Clinton To be President,neutral
Soy should not be consumed in significant quantities unless it has been fermented or otherwise traditionally processed; industrially processed soy should be avoided,neutral
Crooked Hillary Campaign Used A Green Screen At Today’s Low Turnout Rally In Coconut Creek FL,neutral
Get Ready For Civil Unrest: Most Americans Are Concerned About Election Violence,fear
How to Build a Prepper’s Medical Emergency Kit on a Budget,neutral
Sometimes Bill and Hillary Clinton Have the Worst Judgment - Wikileaks,disgust
Disgraced Hedge Fund Manager Focuses on Aiding Veterans,anger
Evidence Reveals Possible Link Between Voting Machines And Clinton Foundation,neutral
Globalization Expressway to Universal Slavery,neutral
Now Malaysia Dumps US for Chinese Naval Vessels,neutral
New NASA Footage Films UFO Flying Past,fear
On Being Aloof and Democratic,neutral
Ballot stuffing by fat obese feminazis,neutral
Video: We Now Have Proof Obamacare Was Designed to Fail… and Here’s Why,neutral
Warning or threat? Hillary hints at second civil war if Trump wins,fear
Project Veritas Reveals Who Was REALLY Behind Romney’s 47% Video,neutral
Clinton Emails Linked To Political Pedophile Sex Ring – FBI Insider | EndingFed News Network,sadness
How this WWII airman is helping veterans heal with the help of 4-legged friends,neutral
Life: Lucky Break: This Teen Boy Just Got Another 4 Years To Plan His Viral Coming-Out Video,joy
Paul Ryan Must Step Down as Speaker of the House,fear
The Homo Economicus Straw Man,neutral
David Fry Released From Jail,neutral
"‘Go Back to Where You Claim Home,’ Kansas Lawmaker Tells Protester",neutral
Sufism in the Service of Empire: the Case of the Maryamiyyah,disgust
US Secret Service Struggles To Find Recruits Who Haven’t Used Adderall,neutral
Hallowe'en - The Day of the Aos Si,sadness
C праздником ребята и спасибо вам!,fear
"UK Interested in Strong Energy Sector, Stable Int'l Market - Ex-Minister",neutral
Watch President Obama Full Speech on Donald Trump Win,neutral
"API Reports A Build, DOE A Draw",neutral
"No, Russia Is Not ‘Isolated’ Or The ‘Enemy’",anger
Anonymous: Hillary Could Be In Handcuffs In 72 Hours!,neutral
For People Who Are Worried About Druckenmiller Selling His Gold…,fear
Scientists say weird signals from space are 'probably' aliens,disgust
Andrew Maguire,neutral
Robert Vaughn dies after hearing Trumphole wins,sadness
Fifth Varshavyanka submarine joins Russia’s Navy | Russia & India Report,neutral
WATCH: Joe Biden senses ‘Danger’ for Hillary in this PRICELESS reaction to #WeinerGate development,fear
"Obama Throws Hillary Clinton Under The Bus, Supports Director Comey",neutral
"Radio Derb: Peak White Guilt, PC Now To The LEFT Of Marxism, And Voices from the Mencken Club, Etc.",neutral
Officials State New Clinton Emails Discovered as Part of Anthony Weiner ‘Sexting’ Investigation,neutral
Is Who Hacked Podesta’s Emails the Issue or the Fact they are True?,neutral
Paul Craig Roberts: Trump faces assasination,fear
"Homeland Security Chairman, “Hillary’s Mishandling of Classified Information is Treason” – TruthFeed",anger
Black Lives Matter leader DeRay McKesson endorses Clinton,neutral
Comment on What’s that strange lump embedded in Hillary Clinton’s face? by mildred.kraus,surprise
"Hillary Clinton Tops ""Islamist Money in Politics"" List",neutral
Humans Came Out Of Australia Not Africa,neutral
"Russia, China Look To Autonomous Financial System",neutral
"Biden Blames “Lazy American Women” For The Economy: “They Sit Around Doing Nothing, Only Hillary Can Force Them To Work”",neutral
5.0 Quake Near Oklahoma Oil Hub Causes Substantial Damage,fear
OpEds | Eric Zuesse: 34 Reasons This Bernie Voter Will Vote Trump,neutral
BREAKING: Hillary’s State Department Spent $9.2 Million Hiring the Terrorists Who Attacked Americans in Benghazi,fear
UN Chief urges South Africa to reconsider quitting ICC,sadness
"“If Trump Loses, I’m Grabbing My Musket”: Former Congressman Ready to Go Full Revolution",fear
U.S. Near Bottom in Public ‘Confidence in Elections’,neutral
Will the next US president be a psycho lesbian? (plus 2 breaking news videos),neutral
"Word Via Ned Dougherty Nov 1, 2016",neutral
2:00PM Water Cooler 11/4/2016,neutral
Apostate Evangelicals Are Poised To Become The Deciding Factor In A Hillary Clinton Election Victory,neutral
BREAKING : Sources Inside the FBI Say Hillary Will Be INDICTED in Early 2017 – TruthFeed,neutral
Stabbing Injures Seven People in Newark Home · Guardian Liberty Voice,sadness
Clinton Staffer Caught Sacrificing Baby to Demon Moloch - Wikileaks,disgust
Arkansas Republicans Put The Word “Liar” In Hillary’s Name On Ballot,neutral
"ISIS uses an industrial dough kneader to kill 250 children, roasts adults in a bakery oven in Douma, Syria",disgust
"Jaish Al-Fatah Leader Admits Receiving Financial, Military Aid from Saudi Arabia",sadness
Eamon Dunphy & George Hook Enter 12th Hour Of ‘Who’s More Controversial’ Debate,neutral
The Real Reason Behind Saakashvili's Resignation,sadness
Election Law Violation Was Hillary’s Idea,anger
Cyber War  From Trifle to Catastrophe     : Information,fear
2016 Election Night Live Blog/Open Thread,neutral
Norwegian Government to Deport White Patriot While Nation is Swamped by Tens of Thousands of Non-White Invaders,fear
She Drank Carrot Juice Every Day for 8 Months and Got Rid of CANCER!,anger
Polls Tighten: Trump Gains 2.7 Percent In Poll Average In Two Weeks,neutral
MASSACHUSETTS: Designated Terrorist Group CAIR demands synagogue cancel speakers who are pro-Israel anti-Islam,anger
Before It All Began: DML’s Spot-On Prediction of the 2016 Race,fear
Crimean and Donetsk leaders comment on US elections,neutral
Dog Waited Faithfully For Over A Month After His Owners Left Him Behind,neutral
Bizarre! Drone Records Speeding UFO Over Trees,surprise
Prepare Yourself For The Higher Energies,neutral
Life: 7 Incredible Animal Mating Rituals,joy
"Blame Government, Not Markets for Monopoly",anger
Ten interesting facts about Vladimir Putin,neutral
11 Stupid Things Vox.com's Matthew Yglesias Has Said | Daily Wire,neutral
Hillary’s “Big Tent” is Obama’s “Grand Bargain” on Steroids,neutral
RT: Russia Just Tested a Nuclear-Capable Warhead That Can Outsmart US Anti-Missile Systems,neutral
Top 10 Pet Care Tips,neutral
Watch Lab MP claim that “The Government is hurtling towards a chaotic breakfast”,fear
"Wikileaks May Release Hillary's 33,000 Deleted Emails: Kim Dotcom",neutral
"Nobel Confusion: Ramos-Horta, Trump and World Disorder",neutral
How Instagram Becomes Backbone for Businesses,neutral
Top Radio Host Michael Savage: “We’re Being Invaded Right Now”,neutral
"Why any Wife, Mother, Daughter, Sister or Feminist MUST Vote Trump",neutral
Cannabis Aficionados Develop THC-A Crystalline: The Strongest Hash in The World at 99.99% THC,neutral
BREAKING: Uncovered Huma Email Confirms the Worst… Previous Hacks DID Happen,disgust
Bitcoin Soars As China Launches Crackdown On Wealth-Management Products,fear
The Dark Agenda Behind Globalism And Open Borders,neutral
The U.S. National Bird Is Now a Drone,neutral
Facebook lets advertisers exclude users by race,neutral
Interview 1227 – New World Next Week with James Evan Pilato,neutral
Hillary’s High Crimes & Misdemeanors Threaten Constitutional Crisis,fear
Trump Dedicates D.C. Hotel: 'The Future Lies With The Dreamers',neutral
Wikileaks Confirming Clinton Was Complicit in the Murder of Ambassador Stevens- The CSS Printed This Allegation Four Years Ago,fear
Toxic chemicals found in children’s Halloween makeup – study,disgust
"After Vets Fight War, Feds Demand Money Back… But Illegals And Refugees Can Keep Their Money",anger
